竞赛与评奖,新闻动态,教学资源,项目与招聘,创新与合作,优秀作品,竞赛组织
6.8597644121349735,7.700890534306607,4.223261411709395,1.2167889243427163,1.9652945660200196,1.6148186395984803,2.753959039862783
-0.17197509201797628,-0.15136599187454622,-0.1612920804598963,-0.17809331996374575,-0.1606724888630439,-0.14647631031936126,-0.15557504635276517
3.2542102856513524,3.1652297249840067,1.5263124747002819,8.923757736701027,9.070370879341638,2.453687380278437,6.315663150972591
0.8609390183330108,0.6986974211307126,1.1625787495709268,1.1327553374997283,0.8925100493283206,0.5304940336103521,0.9325122310809942
1.4630277031189725,0.1549679172646191,0.36880614049047644,0.12977157589131488,0.0720804776107748,8.074485364242458,0.27497615910488177
